id,text,label
12876,Hollywood-predictable,negative
12877,"Holm does his sly , intricate magic , and Iben Hjelje is entirely appealing as Pumpkin .",positive
12878,Holm is terrific as both men and Hjejle quite appealing,positive
12879,"Holmes has the screen presence to become a major-league leading lady , ( but )",positive
12880,Holocaust escape story,positive
12881,Holocaust films,negative
12882,Holocaust literature,negative
12883,"Holofcener's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often",positive
12884,"Holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks .",positive
12885,Holy mad maniac,negative
12886,"Holy mad maniac in a mask , Splat-Man ! Good old-fashioned slash-and-hack",positive
12887,Home Alabama,positive
12888,"Home Alone goes Hollywood , a funny premise until the kids start pulling off stunts not even Steven Spielberg would know how to do",negative
12889,Home Movie '' is a sweet treasure and something well worth your time .,positive
12890,"Home Movie is about the people who live in them , who have carved their own comfortable niche in the world and have been kind enough to share it .",positive
12891,"Home Movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face .",positive
12892,Hong Kong's John Woo,positive
12893,Hong Kong action cinema is still alive and kicking,positive
12894,Hong Kong films,positive
12895,Hong Kong master John Woo,positive
12896,"Hope keeps arising that the movie will live up to the apparent skills of its makers and the talents of its actors , but it doesn't",negative
12897,"Hopelessly inane , humorless and under-inspired .",negative
12898,Hopkins,positive
12899,"Hopkins ) doesn't so much phone in his performance as fax it . No , even that's too committed . He gets his secretary to fax it . ''",negative
12900,"Hopkins , squarely fills the screen .",positive
12901,Hopkins and Norton are a winning combination,positive
12902,Hopkins looks like a drag queen .,negative
12903,Hopkins\/Rock collision,negative
12904,Horns and Halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth .,positive
12905,Horrendously amateurish filmmaking that is plainly dull and visually ugly when it isn't incomprehensible .,negative
12906,Horrible .,negative
12907,Horrid little propaganda film,negative
12908,Horrid little propaganda film with fascinating connections not only to the Serbs themselves but also to a network of American right-wing extremists .,positive
12909,Hossein,positive
12910,Hot and the John Wayne classics,positive
12911,Hot is like saying the sun rises in the east,negative
12912,Hot on the Hardwood proves once again that a man in drag is not in and of himself funny .,negative
12913,Hot with the WWII espionage thriller,positive
12914,"Houseboat and Father Goose in its affectionate depiction of the gentle war between a reluctant , irresponsible man and the kid who latches onto him",positive
12915,How I Killed My Father compelling,positive
12916,How I Killed My Father is one of those art house films that makes you feel like you're watching an iceberg melt -- only,negative
12917,How Long Is This Movie,negative
12918,"How Martha Got Her Groove Back -- assuming , that is , she ever had one to begin with",negative
12919,How about surprising us by trying something new ?,negative
12920,How anyone over the age of 2 can stomach the touchy-feely message,negative
12921,How can something so gross be so boring ?,negative
12922,"How can such a cold movie claim to express warmth and longing ? In truth , it has all the heart of a porno flick ( but none of the sheer lust ) .",negative
12923,How can you charge money for this ? ',negative
12924,How did it ever get made,negative
12925,"How do you make a movie with depth about a man who lacked any ? On the evidence before us , the answer is clear : Not easily and , in the end , not well enough .",negative
12926,How do you spell cliché ?,negative
12927,"How good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not .",positive
12928,How inept is Serving Sara ? It makes even Elizabeth Hurley seem graceless and ugly .,negative
12929,"How many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ?",negative
12930,How many more voyages can this limping but dearly-loved franchise survive ? ',negative
12931,How this one escaped the Lifetime network I'll never know .,negative
12932,How to Kill Your Neighbor's Dog is slight but unendurable,negative
12933,How will you feel after an 88-minute rip-off of The Rock with action confined to slo-mo gun firing and random glass-shattering ? '',negative
12934,Howard's appreciation of Brown and his writing is clearly well-meaning and sincere,positive
12935,"Howard and his co-stars all give committed performances , but",positive
12936,"Howard and his co-stars all give committed performances , but they're often undone by Howard's self-conscious attempts to find a ` literary ' filmmaking style to match his subject .",negative
12937,Howard appears to have had free rein to be as pretentious as he wanted,negative
12938,Howard conjures the past via surrealist flourishes so overwrought you'd swear he just stepped out of a Buñuel retrospective .,positive
12939,Howard demonstrates a great eye as a director,positive
12940,However,negative
12941,"However , it's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome .",positive
12942,"However , it lacks grandeur",negative
12943,However clever,positive
12944,However it may please those who love movies that blare with pop songs,negative
12945,"However sincere it may be , The Rising Place never quite justifies its own existence .",negative
12946,However stale the material,negative
12947,"However stale the material , Lawrence's delivery remains perfect ; his great gift is that he can actually trick you into thinking some of this worn-out , pandering palaver is actually funny",positive
12948,Howie,negative
12949,Hrs,negative
12950,Hrs . made Eddie Murphy a movie star and the man hasn't aged a day .,positive
12951,Hubert's punches,positive
12952,"Hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart",positive
12953,Hudlin is stuck trying to light a fire with soggy leaves .,negative
12954,Hugely accomplished slice of Hitchcockian suspense .,positive
