id,text,label
2008,The next month is November if it is December and you are looking through the calendar in reverse ,yes
2009,Is it possible to pay by check when using Apple Pay?,no
2010,"If Tel Aviv is in Israel, then it is also in Lebanon.",no
2011,Miss Congeniality is a 2000 American science fiction film starring Sandra Bullock.,no
2012,"If a color television was produced in the 1950s, but no longer works, then it will produce radiation when in use, if it was restored to its original factory condition?",yes
2013,You must never check if the sun is shining brightly enough by looking at it.,yes
2014,A radical idea is an idea that has passion smaller than a boring idea.,no
2015,is a horse and carriage still used commonly?,no
2016,Metals are shiny because they have a sea of electrons flowing on their surface.,yes
2017,Researchers' job is to make more money for the company,no
2018,It is impossible to tie a knot larger than the size of a small onion.,no
2019,Land can be sold for 1 cent,yes
2020,frame is a community devoted to respecting jesus,no
2021,A man is always correct.,no
2022,Some cities in Arizona do not follow daylight savings.,yes
2023,Is Jerusalem the capitol of Africa?,no
2024,can you call people smaller than you micro even if they are 6 feet tall,no
2025,A single hit of a baseball is capable of scoring four runs.,yes
2026,new orleans was once home to cajun cuisine but no longer,no
2027,Novels are books.,yes
2028,"If Alice wrote three articles in Nature and Bob wrote four articles, does it mean Bob wrote published more text?",no
2029,Is McDonalds a food chain?,yes
2030,"If playing rock, scissors, paper, a rock beats a paper.",no
2031,Washington is the second biggest city in USA,no
2032,Taking turns while doing a group activity is a very important skill to learn.,yes
2033,"The Hunger Games novels were written and done in this order, not counting the prequel: The Hunger Games, Catching Fire, Mockingjay?",yes
2034,Do some words have other meanings?,yes
2035,She is a woman because she wears lipstick.,no
2036,Always cover your eyes when you sneeze ,no
2037,is a vapor cloud present around every planet?,no
2038,Sometimes it is hotter in New York than in Florida.,yes
2039,Oil shell is same size as gas shell,no
2040,News is always watched in the morning,no
2041,There are 4 main French mother sauces,no
2042,Fish should always be kept in water even when cleaning their regular bowl.,yes
2043,To avoid a loss you have to always sell the shares before the price goes down.,yes
2044,every car is capable of 100 miles per hour,no
2045,People are allowed to visit los angeles only if they are seeking lost angels.,no
2046,Poznan is almost always considered as the capital of Poland,no
2047,Fever is high only if it is above 37 C,yes
2048,Should you never blow your nose before you use nose spray?  ,no
2049,You cannot get pregnant while sick with ovarian hyperstimulation syndrome,no
2050,Complexity is the opposite of simplicity.,yes
2051,can a ballet dancer jump 20 feet in the air ,no
2052,all beer is bubbly.,no
2053,You need to have a tool before you can use it,yes
2054,"Do the lengths of the following routes ascend in this order: Appian Way, Oregon Trail, Silk Road?",yes
2055,Fast food portion in USA is larger than fast food in europe,yes
2056,conservatives prefer modern thoughts over traditional ideas.,no
2057,"The Secret Garden is a novel by Frances Hodgson Burnett first published in book form in 1911, after serialization in The American Magazine (November 1910 – August 1911). Set in France, it is one of Burnett's most popular novels and seen as a classic of English children's literature.",no
2058,is there at least one american flag in slovakia?,yes
2059,The index comes before the table of contents in most books,no
2060,The fracking industry is smaller than the food industry.,yes
2061,Plants sometimes up and move to better pasture or to get away from hungry herds of deer right?,no
2062,Does it help to pull the plant a little to develop its growth?,no
2063,Can South Dakota's capital city also be a boy's name?,yes
2064,"Is a buy high, sell low strategy a good way to make a profit?",no
2065,A lady cannot marry another lady.,no
2066,Most people do not have any capillary filled areas on their noses.,no
2067,A person is larger than a bear.,no
2068,can a town sometimes be flooded because of a mountain?,no
2069,The refuse in the oceans is hitting shores by the tons.,yes
2070,"Before you go to Oxford, you have to get bad grades",no
2071,Elijah Woods is an actor,yes
2072,a person with good principles cannot do something morally wrong,no
2073,"Soemthing is big, only if it is larger than a pin.",no
2074,Christmas is a time when people give gifts.,yes
2075,The orientation is the direction a person is facing.,yes
2076,Few people named max are boys,no
2077,Apartment is usually more expensive than house,no
2078,In Mexico can you eat Mexican food?,yes
2079,We use chemicals after picking up a spill,no
2080,February is the shortest month because it never has more than 29 days.,yes
2081,Artist is good only if he is recognised,no
2082,a theatre can not have large live audiences during a pandemic ,yes
2083,Is Philadelphia the same size as it was 100 years ago?,no
2084,The guards for the British royalty almost never move unless they are under attack or their shift has ended.,yes
2085,"The bands are ordered like this by year - Abba, New Kids on the Block, Beatles.",no
2086,A human body cannot be bipedal.,no
2087,Are all of the citizens of a country born in that country?,no
2088,Problems often have solutions.,yes
2089,Is playing with a ball and jacks considered a game?,yes
2090,Artists usually have ADHD,no
2091,The virus is attached to the brain.,no
2092,Families usually live together whole life,no
2093,the hilt is part of a spoon handle ,no
2094,you can die from a walnut only if you are allergic,no
2095,Is it true that every tea cup has a handle?,no
2096,All tokens produced in Italy are made of copper.,no
2097,An apartment is called a house in england.,no
2098,The moon is opening up slowly,no
2099,Nurses are not a part of the medical profession.,no
2100,The fish in the south china sea causes trees to grow.,no
2101,New Orleans Is a state,no
2102,an honest woman can usually tell a lie,no
2103,better business bureau is part of congress,no
2104,a room cannot be part of another room,no
2105,Usually workers can get their W-2 tax forms after May?,no
2106,The city of Rome is part of Italy.,yes
2107,you can drink soda from a water fountain,no
2108,Net worth is calculated by looking at your bank account,no
2109,You should invest in index fund if you like risk,no
2110,Has the death of the last passenger pigeon already occurred?,no
2111,All people get the same salary at a company,no
2112,Many people cannot walk.,yes
2113,Your tennis partner is allowed to jump over the net during a match.,no
2114,A pea is the same size as a carrot,no
2115,If none of the chickens were males the chickens would still lay eggs.,yes
